Original Sentence	Modified Sentence	Case Rule Applied	Source of Data
Ṣùgbọ́n Èmi yóò gbà ọ́ lọ́jọ́ náà ni  wí. A kò ní fi ọ́ lé ọwọ́ àwọn tí o bẹ̀rù. 	Ṣugbọn Emi yoo gba ọ lọjọ naa ni  wi. A ko ni fi ọ le ọwọ awọn ti o bẹru. 	remove_only_accents	bible
Èmi ó sì fi wọ́n lé àwọn tó wá ẹ̀mí wọn lọ́wọ́	Emi o si fi won le awon to wa emi won lowo	remove_accents_and_underdots	bible
Ṣé o ti kọ Juda sílẹ̀ pátápátá ni?Ṣé o ti ṣá Sioni tì?Èéṣe tí o fi pọ́n wa lójútí a kò fi le wò wá sàn?A ń retí àlàáfíàṣùgbọ́n ohun rere kan kò tí ì wá	Ṣe o ti kọ Juda silẹ patapata ni?Ṣe o ti ṣa Sioni ti?Eeṣe ti o fi pọn wa lojuti a ko fi le wo wa san?A n reti alaafiaṣugbọn ohun rere kan ko ti i wa	remove_only_accents	bible
Nígbà tí mo rí i pé ẹ̀yin kò gbà mí	Nigba ti mo ri i pe eyin ko gba mi	remove_accents_and_underdots	bible
Nítorí náà	Nitori naa	remove_only_accents	bible
Ní ọjọ́ karùn-ún	Ni ọjọ karun-un	remove_only_accents	bible
sórí Kiriataimu	sori Kiriataimu	remove_accents_and_underdots	bible
Mo ti rí àjàgà tí Ọlọ́run gbé lé ọmọ ènìyàn. 	Mo ti ri ajaga ti Olorun gbe le omo eniyan. 	remove_accents_and_underdots	bible
Ẹ kí Androniku àti Junia	Ẹ ki Androniku Junia ati	remove_only_accents_and_swap_word	bible
Joṣua sì wí pe	Josua si wi pe	remove_accents_and_underdots	bible
Gbé ọmọrí orí àpótí ẹ̀rí kí o sì fi ẹ̀rí èyí tí èmí yóò fi fún ọ sínú àpótí ẹ̀rí. 	Gbe ọmọri ori apoti ẹri ki o si fi ẹri eyi ti emi yoo fi fun ọ sinu apoti ẹri. 	remove_only_accents	bible
Yóò sì ṣe	si Yoo ṣe	remove_only_accents_and_swap_word	bible
Ní gbogbo àsìkò ìyàsọ́tọ̀ rẹ̀ yìí	Ni gbogbo asiko iyasoto re yii	remove_accents_and_underdots	bible
Nígbàkígbà tí àwọn ènìyàn bá rí i ti ọ̀wọ́n àwọsánmọ̀ bá dúró ní ẹnu-ọ̀nà àgọ́	Nigbakigba ti awọn eniyan ba ri i ti ọwọn awọsanmọ ba agọ ni ẹnu-ọna duro	remove_only_accents_and_swap_word	bible
Àwọn kérúbù na ìyẹ́ wọn méjèèjì sí ibi àpótí ẹ̀rí	Awọn kerubu na iyẹ wọn mejeeji si ibi apoti ẹri	remove_only_accents	bible
Ta ni nínú yín tí ó bẹ̀rù tí ó sì ń gbọ́rọ̀ sí ìránṣẹ́ rẹ̀ lẹ́nu?Jẹ́ kí ẹni tí ń rìn ní òkùnkùntí kò ní ìmọ́lẹ̀	Ta ni ninu yin ti o beru ti o si n gboro si iranse re lenu?Je ki eni ti n rin ni okunkunti ko ni imole	remove_accents_and_underdots	bible
Èyí jẹ́ ìlànà láéláé fún wọn.“Ọkùnrin tí ó wọ́n omi ìwẹ̀nùmọ́ náà gbọdọ̀ fọ aṣọ rẹ̀ àti ẹnikẹ́ni tí ó fi ọwọ́ kan omi ìwẹ̀nùmọ́ yóò di aláìmọ́ títí di ìrọ̀lẹ́. 	Eyi je ilana laelae fun won.“Okunrin ti o won omi iwenumo naa gbodo fo aso re ati enikeni ti o fi owo kan omi iwenumo yoo di alaimo titi di irole. 	remove_accents_and_underdots	bible
Bukki ọmọ rẹ̀	Bukki omo re	remove_accents_and_underdots	bible
Rántí àwọn ìránṣẹ́ rẹ Abrahamu	Ranti awọn iranṣẹ rẹ Abrahamu	remove_only_accents	bible
Ǹjẹ́ ohun tí mo ń wí ni pé	Nje ohun ti mo n wi ni pe	remove_accents_and_underdots	bible
Mo rí àgọ́ Kuṣani nínú ìpọ́njúàti àwọn ibùgbé Midiani nínú ìrora.	Mo ri ago Kusani ninu iponjuati awon ibugbe Midiani ninu irora.	remove_accents_and_underdots	bible
Jesu Kristi ọ̀kan náà ni lánàá	Jesu Kristi ọkan naa ni lanaa	remove_only_accents	bible
Òun yóò sì sun ọrẹ ẹbọ ẹ̀ṣẹ̀ náà lórí pẹpẹ.	Oun yoo si sun ore ebo ese naa lori pepe.	remove_accents_and_underdots	bible
Bí ó bá jẹ́ ọ̀kan nínú àwọn ẹran tí kò mọ́	Bi o ba je okan ninu awon eran ti ko mo	remove_accents_and_underdots	bible
Nígbà náà ni Joṣua pe àwọn ọmọ Gibeoni jọ pé	Nigba naa ni Josua pe awon omo Gibeoni jo pe	remove_accents_and_underdots	bible
Nígbà tí Hamani rí i pé Mordekai kò ní kúnlẹ̀ tàbí bu ọlá fún òun	Nigba ti Hamani ri i pe Mordekai ko ni kunle tabi bu ola fun oun	remove_accents_and_underdots	bible
Kí ó má ṣe sí ẹyọ ènìyàn kan nínú àgọ́ ìpàdé nígbà tí òun bá wọ ibi mímọ́ lọ láti ṣe ètùtù: títí di ìgbà tí yóò fi jáde lẹ́yìn tí ó ba ṣe ètùtù fúnrarẹ̀ fún ìdílé rẹ̀ àti fún gbogbo àgbájọpọ̀ Israẹli.	Ki o ma ṣe si ẹyọ eniyan kan ninu agọ ipade nigba ti oun ba wọ ibi mimọ lọ lati ṣe etutu: titi di igba ti yoo fi jade lẹyin ti o ba ṣe etutu funrarẹ fun idile rẹ ati fun gbogbo agbajọpọ Israẹli.	remove_only_accents	bible
Ṣùgbọ́n Adonijah sì bẹ̀rù Solomoni	Ṣugbọn Adonijah Solomoni bẹru si	remove_only_accents_and_swap_word	bible
 ń bẹ nínú tẹmpili mímọ́ rẹ̀; ń bẹ lórí ìtẹ́ rẹ̀ ní ọ̀run.Ó ń wo àwọn ọmọ ènìyàn;ojú rẹ̀ ń yẹ̀ wọ́n wò.	 n be ninu tempili mimo re; n be lori ite re ni orun.O n wo awon omo eniyan;oju re n ye won wo.	remove_accents_and_underdots	bible
tí ẹ sì ti gbé ìgbé ayé tuntun wọ̀	ti ẹ si ti gbe igbe aye tuntun wọ	remove_only_accents	bible
Nígbà tí wọn sì jáde kúrò nínú Sinagọgu	Nigba ti won si jade kuro ninu Sinagogu	remove_accents_and_underdots	bible
Èmi ń ṣe àṣàrò nínú ìlànà rẹèmi sì kíyèsi ọ̀nà rẹ	Emi n se asaro ninu ilana reemi si kiyesi ona re	remove_accents_and_underdots	bible
Èmi kì yóò gba ohunkóhun yàtọ̀ sí ohun tí àwọn ọkùnrin mi ti jẹ́	Emi ki yoo gba ohunkohun yato si ohun ti awon okunrin mi ti je	remove_accents_and_underdots	bible
Láàrín ọjọ́ mẹ́ta	Laarin ojo meta	remove_accents_and_underdots	bible
Ṣùgbọ́n ìwọ lè gé àwọn igi tí o mọ̀ pé wọn kì í ṣe igi eléso lulẹ̀ kí o sì lò wọ́n láti kọ́ ìṣọ́ sí ìlú tí ó ń bá ọ jagun	Sugbon iwo le ge awon igi ti o mo pe won ki i se igi eleso lule ki o si lo won lati ko iso si ilu ti o n ba o jagun	remove_accents_and_underdots	bible
Ó mú ọ̀dọ́mọkùnrin kan ará Sukkoti	O mu ọdọmọkunrin kan ara Sukkoti	remove_only_accents	bible
Àwọn obìnrin ri òkú wọn gbà nípa àjíǹde: a sì da àwọn ẹlòmíràn lóró	Awọn obinrin ri oku da gba nipa ajinde: a si wọn awọn ẹlomiran loro	remove_only_accents_and_swap_word	bible
Dafidi borí àwọn ará Moabu	Dafidi bori awon ara Moabu	remove_accents_and_underdots	bible
Àwọn olórí àwọn ènìyàn:Paroṣi	awọn olori Awọn eniyan:Paroṣi	remove_only_accents_and_swap_word	bible
Nígbà tí àwọn ará Aramu kúrò	Nigba ti awon ara Aramu kuro	remove_accents_and_underdots	bible
Èyí sì wà nínú ohun jíjẹ àti ohun mímu àti onírúurú ìwẹ̀	Eyi si wa ninu ohun jije ati ohun mimu ati oniruuru iwe	remove_accents_and_underdots	bible
Eli dáhùn pé	pe dahun Eli	remove_only_accents_and_swap_word	bible
Ilẹ̀ sì ran obìnrin náà lọ́wọ́	Ile si ran obinrin naa lowo	remove_accents_and_underdots	bible
Judasi	Judasi	remove_accents_and_underdots	bible
“Ǹjẹ́ nísinsin yìí	yii nisinsin Njẹ	remove_only_accents_and_swap_word	bible
Nítorí Jesu tìkára rẹ̀ ti jẹ́rìí wí pé	Nitori Jesu tikara re ti jerii wi pe	remove_accents_and_underdots	bible
Nígbà tí Jehu ń ṣe ìdájọ́ lórí ilé Ahabu	Nigba ti Jehu n ṣe lori Ahabu	remove_only_accents_and_any_random_word	bible
Àtùpà  ń ṣe àwárí ẹ̀mí ènìyàna máa ṣàwárí ibi ìkọ̀kọ̀ inú.	Atupa n awari ẹmi eniyana maa ṣawari ibi ikọkọ	remove_only_accents_and_any_random_word	bible
Ṣùgbọ́n kì í ṣe bí i baba rẹ̀ Manase. Kò rẹ ara rẹ̀ sílẹ̀ níwájú : ṣùgbọ́n ẹ̀ṣẹ̀ Amoni sì ń pọ̀ sì í.	Sugbon ki i se bi i baba re Manase. Ko re ara re sile niwaju : sugbon ese Amoni si n po si i.	remove_accents_and_underdots	bible
Saulu pa ara rẹ̀.	pa Saulu ara rẹ.	remove_only_accents_and_swap_word	bible
Òun ó pọ̀	o Oun pọ	remove_only_accents_and_swap_word	bible
Àwọn ọmọ Israẹli sálọ kúrò níwájú Juda	Awon omo Israeli salo kuro niwaju Juda	remove_accents_and_underdots	bible
Ọkọ rẹ̀ sì ń bà a lọ	Ọkọ rẹ si n ba a lọ	remove_only_accents	bible
sí Abrahamu àti àwọn ìran rẹ̀ láéláé	si Abrahamu ati awọn iran rẹ laelae	remove_only_accents	bible
A kò gbọdọ̀ rí ọ̀kan nínú àwọn ohun ìyàsọ́tọ̀ fún ìparun wọ̀n-ọn-nì lọ́wọ́ yín	A ko gbodo ri okan ninu awon ohun iyasoto fun iparun won-on-ni lowo yin	remove_accents_and_underdots	bible
Àwọn wọ̀nyí bá Serubbabeli	Awon wonyi ba Serubbabeli	remove_accents_and_underdots	bible
Bí ìdì ìtànná Henina ni olùfẹ́ mi rí sí miláti inú ọgbà àjàrà ti En-Gedi.	Bi idi itanna Henina ni olufẹ mi ri si milati inu ọgba ajara ti En-Gedi.	remove_only_accents	bible
Ètè rẹ ń kan dídùn bí afárá oyin	Ete re n kan didun bi afara oyin	remove_accents_and_underdots	bible
Wọn sì gbàdúrà	Wọn	remove_only_accents_and_any_random_word	bible
Mose sọ fún Kora pé	Mose so fun Kora pe	remove_accents_and_underdots	bible
májẹ̀mú tí ó dá pẹ̀lú Abrahamu	majẹmu ti o da pẹlu Abrahamu	remove_only_accents	bible
Àwọn ẹni tí eyín wọn jẹ́ idààwọn tí èrìgì wọn kún fún ọ̀bẹláti jẹ àwọn tálákà run kúrò ní ilẹ̀ ayéàwọn aláìní kúrò láàrín àwọn ọmọ ènìyàn.	Awon eni ti eyin won je idaawon ti erigi won kun fun obelati je awon talaka run kuro ni ile ayeawon alaini kuro laarin awon omo eniyan.	remove_accents_and_underdots	bible
Ìwọ ni kí o ni ìpín ọrẹ mímọ́ jùlọ tí a mú kúrò ní ibi iná	Iwo ni ki o ni ipin ore mimo julo ti a mu kuro ni ibi ina	remove_accents_and_underdots	bible
Mú ọkùnrin méje nínú àwọn ọmọ rẹ̀ fún wá	Mu fun meje ninu awọn ọmọ rẹ ọkunrin wa	remove_only_accents_and_swap_word	bible
Òun yóò sì ní inú dídùn nínú ìbẹ̀rù .Òun kì yóò ṣe ìdájọ́ pẹ̀lú ohun tí ó fi ojú u rẹ̀ rí	Oun yoo si ni inu didun ninu iberu .Oun ki yoo se idajo pelu ohun ti o fi oju u re ri	remove_accents_and_underdots	bible
Kí ó má ṣe dàbí ẹni pé èmi ń fi ìwé kíkọ dẹ́rùbà yín. 	Ki o ma ṣe dabi ẹni pe emi n fi iwe kikọ dẹruba yin. 	remove_only_accents	bible
Pẹ̀lú ẹbọ sísun oṣù àti ẹbọ ohun jíjẹ rẹ̀ àti ẹbọ sísun ìgbà gbogbo àti ẹbọ mímu wọn gẹ́gẹ́ bí ìlànà wọn. Fún òórùn dídùn	Pelu ebo sisun osu ati ebo ohun jije re ati ebo sisun igba gbogbo ati ebo mimu won gege bi ilana won. Fun oorun didun	remove_accents_and_underdots	bible
Ṣema ni baba Rahamu	Ṣema ni baba Rahamu	remove_only_accents	bible
Dafidi sì wí fún Abiṣai pé	Dafidi si wi fun Abisai pe	remove_accents_and_underdots	bible
Ọlọ́run yóò wa láti Temani	Olorun yoo wa lati Temani	remove_accents_and_underdots	bible
Wọ́n rú ẹbọ sí iwin búburú	Wọn ru ẹbọ si	remove_only_accents_and_any_random_word	bible
Dafidi sì ti ibẹ̀ náà lọ sí Mispa tí Moabu: ó sì wí fún ọba Moabu pé	Dafidi si ti ibe naa lo si Mispa ti Moabu: o si wi fun oba Moabu pe	remove_accents_and_underdots	bible
Ẹ kò gbọdọ̀ jẹ ẹbọ ẹ̀ṣẹ̀ kankan	Ẹ ko gbọdọ jẹ ẹbọ ẹṣẹ kankan	remove_only_accents	bible
Ìwọ ilẹ̀	Iwọ ilẹ	remove_only_accents	bible
Ó wo àwọn tí ọkàn wọ́n bàjẹ́ sànó sì di ọgbẹ́ wọ́n.	O wo awon ti okan won baje sano si di ogbe won.	remove_accents_and_underdots	bible
Lóòótọ́	Loooto	remove_accents_and_underdots	bible
Àdúrà rẹ̀ àti bí inú Ọlọ́run ṣe dùn sí àdúrà rẹ̀ àti gbogbo àwọn ẹ̀ṣẹ̀ rẹ̀ àti àìṣòótọ́	Adura re ati bi inu Olorun se dun si adura re ati gbogbo awon ese re ati aisooto	remove_accents_and_underdots	bible
Láti gbé àwọn orílẹ̀-èdè lékèkí á lè gbé àwọn ẹni ìbànújẹ́ ga sí ibi aláìléwu.	Lati gbe awon orile-ede lekeki a le gbe awon eni ibanuje ga si ibi alailewu.	remove_accents_and_underdots	bible
“Ǹjẹ́ kí ó yé yín	ki o yin	remove_only_accents_and_any_random_word	bible
Alábojútó-ogun sì dáhùn wí pé	si dahun pe	remove_only_accents_and_any_random_word	bible
Nípa ìfẹ́ sí Ọlọ́run wọn a ṣègbé	Nipa ife si Olorun won a segbe	remove_accents_and_underdots	bible
Ṣùgbọ́n Saulu wí pé	Ṣugbọn Saulu wi pe	remove_only_accents	bible
Olódodo jẹ́wọ́ títí ó fi tẹ́ ọkàn rẹ̀ lọ́rùnṣùgbọ́n ebi yóò máa pa ikùn ènìyàn búburú.	Olododo jewo titi o fi te okan re lorunsugbon ebi yoo maa pa ikun eniyan buburu.	remove_accents_and_underdots	bible
Èmi kì yóò sì fi ojú mi pamọ́ kúrò lọ́dọ̀ wọn mọ nítorí èmi yóò tú èémí mi jáde sí ilé Israẹli	Emi ki yoo si fi oju mi pamo kuro lodo won mo nitori emi yoo tu eemi mi jade si ile Israeli	remove_accents_and_underdots	bible
Bí ènìyàn bá ń lọ́ra	Bi eniyan ba n lọra	remove_only_accents	bible
Nígbà tí gbogbo àwọn Juda ní Moabu	Nigba ti gbogbo awon Juda ni Moabu	remove_accents_and_underdots	bible
Daniẹli rí ìran àgbò kan àti òbúkọ kan.	Danieli ri iran agbo kan ati obuko kan.	remove_accents_and_underdots	bible
Gbogbo ìlú wọ̀nyí ní a mọ odi gíga yíká pẹ̀lú àwọn ìlẹ̀kùn àti irin. Ọ̀pọ̀ àwọn ìlú kéékèèkéé tí a kò mọ odi yíká sì tún wà pẹ̀lú. 	Gbogbo ilu wonyi ni a mo odi giga yika pelu awon ilekun ati irin. Opo awon ilu keekeekee ti a ko mo odi yika si tun wa pelu. 	remove_accents_and_underdots	bible
Bí ó tilẹ̀ jẹ́ pé a rí èké nípa yínàti àfọ̀ṣẹ èké nípa yína yóò gbé e lé àwọn ọrùnènìyàn búburú ti a ó pa	Bi o tilẹ jẹ eke a ri pe nipa yinati afọṣẹ eke nipa yina yoo gbe e le awọn ọruneniyan buburu ti a o pa	remove_only_accents_and_swap_word	bible
Èmi yóò fi jíjẹ́ mímọ́ orúkọ ńlá mi	Emi yoo fi jijẹ mimọ nla orukọ mi	remove_only_accents_and_swap_word	bible
Ìdánwò Jesu.	Idanwo Jesu.	remove_accents_and_underdots	bible
Nígbà tí wọ́n dé Mara	Nigba ti won de Mara	remove_accents_and_underdots	bible
Ní ọjọ́ náà àwọn ènìyàn tí ó ń gbé ní etí Òkun yóò wí pé	Ni ojo naa awon eniyan ti o n gbe ni eti Okun yoo wi pe	remove_accents_and_underdots	bible
Nígbà náà	Nigba naa	remove_only_accents	bible
Ṣùgbọ́n ó fà á tu ní ìrunú	Ṣugbọn o fa a tu ni irunu	remove_only_accents	bible
Ní àkókò yìí Hesekiah ọba Juda ké wúrà tí ó wà ní ẹnu ìlẹ̀kùn ilé 	Ni akoko yii Hesekiah oba Juda ke wura ti o wa ni enu ilekun ile 	remove_accents_and_underdots	bible
Ó gbà wá là ki ìbùkún Abrahamu ba à lè wá sórí àwọn aláìkọlà nípa Kristi Jesu; kí àwa ba à lè gba ìlérí Ẹ̀mí nípa ìgbàgbọ́.	O gba wa la ki ibukun Abrahamu ba a le wa sori awọn alaikọla nipa Kristi Jesu; ki awa ba a le gba ileri Ẹmi nipa igbagbọ.	remove_only_accents	bible
Nígbà wo	Nigba wo	remove_only_accents_and_any_random_word	bible
Ọlọ́run sì sọ báyìí pé: ‘Irú-ọmọ rẹ yóò ṣe àtìpó ní ilẹ̀ àjèjì; wọn ó sì sọ wọn di ẹrú	Ọlọrun si sọ bayii pe: Iru-ọmọ rẹ yoo ṣe atipo ni ilẹ ajeji; wọn o si sọ wọn di ẹru	remove_only_accents	bible
Nǹkan yìí ni kí o sì ṣe: Mú àwọn ọba kúrò	Nnkan yii ni ki o si se: Mu awon oba kuro	remove_accents_and_underdots	bible
Wọ́n kúrò ní orí òkè Abarimu wọ́n sì pàgọ́ ní pẹ̀tẹ́lẹ̀ Moabu lẹ́bàá Jordani ní ìkọjá Jeriko. 	Wọn kuro ni ori oke Abarimu wọn si pagọ ni pẹtẹlẹ Moabu lẹbaa Jordani ni ikọja Jeriko. 	remove_only_accents	bible
Ṣùgbọ́n nígbà tí ọkùnrin náà wọlé	Ṣugbọn nigba ti ọkunrin naa wọle	remove_only_accents	bible
Nítorí náà	Nitori naa	remove_accents_and_underdots	bible
Àwọn kìnnìún ké ramúramùwọ́n sì ń bú mọ́ wọnwọ́n ti fi ilẹ̀ rẹ̀ ṣòfòÌlú rẹ̀ ti di jíjóná	Awon kinniun ke ramuramuwon si n bu mo wonwon ti fi ile re sofoIlu re ti di jijona	remove_accents_and_underdots	bible
Jẹ́ kí ọkàn rẹ̀ kí ó yí padà kúrò ní ti ènìyàn	Je ki okan re ki o yi pada kuro ni ti eniyan	remove_accents_and_underdots	bible
àwọn ará Filistini pe àwọn àlùfáà	ara Filistini awọn alufaa	remove_only_accents_and_any_random_word	bible
Bí ó tilẹ̀ jẹ́ pé ayé mi wà ni ọwọ́ minígbà gbogbo	Bi o tilẹ minigba pe aye mi wa ni ọwọ jẹ gbogbo	remove_only_accents_and_swap_word	bible
Èmi sì wà nínú ìwà títọ́ sí í	Emi si wa ninu iwa tito si i	remove_accents_and_underdots	bible
Ẹ̀kẹwàá fún oṣù kẹwàá jẹ́ Maharai ará Netofa	Ẹkẹwaa fun oṣu kẹwaa jẹ Maharai ara Netofa	remove_only_accents	bible
Ènìyàn búburú ń fẹ́ ibialádùúgbò rẹ̀ kì í rí àánú kankan gbà lọ́dọ̀ rẹ̀.	Eniyan buburu n fẹ ibialaduugbo rẹ aanu i ri ki kankan gba lọdọ rẹ.	remove_only_accents_and_swap_word	bible
Lọti àti àwọn ọmọ rẹ̀ obìnrin méjèèjì sì kúrò ní Soari	Lọti ati awọn ọmọ rẹ obinrin mejeeji si kuro ni Soari	remove_only_accents	bible
Ẹnikẹ́ni tí ó bá fọwọ́ kan ohunkóhun tí ó bá jókòó lé gbọdọ̀ fọ aṣọ rẹ̀	Ẹnikẹni ti o ba gbọdọ kan ohunkohun ti o ba jokoo le fọwọ fọ aṣọ rẹ	remove_only_accents_and_swap_word	bible
Ṣùgbọ́n ìwọ ti mọ ẹ̀kọ́ mi	Sugbon iwo ti mo eko mi	remove_accents_and_underdots	bible
 sì fi ọ̀rọ̀ sí ẹnu Balaamu ó wí pé	 si fi oro si enu Balaamu o wi pe	remove_accents_and_underdots	bible
Nígbà náà ni àwọn Júù tí ó ń gbé ní ẹ̀gbẹ́ wọn wá sọ fún wa ní ìgbà mẹ́wàá pé	Nigba naa ni awọn Juu ti o n gbe ni ẹgbẹ wọn wa sọ fun wa ni igba mẹwaa pe	remove_only_accents	bible
Wọ́n sun ibi mímọ́ rẹ lulẹ̀wọ́n ba ibùgbé orúkọ rẹ jẹ́	Won sun ibi mimo re lulewon ba ibugbe oruko re je	remove_accents_and_underdots	bible
Ó sì wà láàrín àwọn ọmọ-ogun Ejibiti àti Israẹli. Ìkùùkuu sì ṣú òkùnkùn sí àwọn ará Ejibiti ni òru náà. Ṣùgbọ́n ó tan ìmọ́lẹ̀ sí àwọn Israẹli ni òru náà; Ọ̀kan kò sì súnmọ́ èkejì ni gbogbo òru náà.	O si wa laarin awon omo-ogun Ejibiti ati Israeli. Ikuukuu si su okunkun si awon ara Ejibiti ni oru naa. Sugbon o tan imole si awon Israeli ni oru naa; Okan ko si sunmo ekeji ni gbogbo oru naa.	remove_accents_and_underdots	bible
Níbẹ̀ ni ẹni búburú ṣíwọ́ ìyọnilẹ́nu	Nibe ni eni buburu siwo iyonilenu	remove_accents_and_underdots	bible
Nígbà tí wọ́n sọ fún Joṣua pé	Nigba ti won so fun Josua pe	remove_accents_and_underdots	bible
síbẹ̀ òun kì yóò fi etí sí ọ. Nígbà náà ni Èmi yóò gbé ọwọ́ mi lé Ejibiti	sibe oun ki yoo fi eti si o. Nigba naa ni Emi yoo gbe owo mi le Ejibiti	remove_accents_and_underdots	bible
Sanoa	Sanoa	remove_accents_and_underdots	bible
Ó sì wí fún wọn pé	O si wi fun wọn pe	remove_only_accents	bible
Bí wọ́n ti súnmọ́ Betfage àti Betani ní ẹ̀yìn odi ìlú Jerusalẹmu	ti sunmọ Betfage ati Betani ni ẹyin odi ilu Jerusalẹmu	remove_only_accents_and_any_random_word	bible
Ọmọ-ẹ̀yìn kan sí wà ní Joppa ti a ń pè ni Tabita	Omo-eyin kan si wa ni Joppa ti a n pe ni Tabita	remove_accents_and_underdots	bible
“Nítorí náà	“Nitori naa	remove_accents_and_underdots	bible
Nítorí náà	Nitori naa	remove_accents_and_underdots	bible
Èmi kò yà kúrò nínú òfin rẹ	rẹ ko ya kuro ninu ofin Emi	remove_only_accents_and_swap_word	bible
Amasiah	Amasiah	remove_only_accents	bible
Kíyèsi i	Kiyesi i	remove_only_accents	bible
Ọrẹ ẹbọ fún àgọ́.	Ọrẹ ẹbọ fun agọ.	remove_only_accents	bible
Dafidi ti ọwọ́ sí àpò rẹ̀	Dafidi ti owo si apo re	remove_accents_and_underdots	bible
Àwa sì ṣíkọ̀ láti Filipi lọ lẹ́yìn àjọ àìwúkàrà	Awa si ṣikọ lati Filipi lọ ajọ	remove_only_accents_and_any_random_word	bible
 sì pàṣẹ fún mi nígbà náà láti kọ yín ní ìlànà àti ìdájọ	 si pase fun mi nigba naa lati ko yin ni ilana ati idajo	remove_accents_and_underdots	bible
Ẹ gbọ́ ọ̀rọ̀ ẹnu mi ní ìfarabalẹ̀	Ẹ gbọ ọrọ ẹnu mi ni ifarabalẹ	remove_only_accents	bible
“Ọmọ ènìyàn	“Omo eniyan	remove_accents_and_underdots	bible
Èmi yóò wà pẹ̀lú yín: Èmi yóò máa jẹ́ Ọlọ́run yín: Ẹ̀yin yóò sì máa jẹ́ ènìyàn mi. 	Emi yoo wa pelu yin: Emi yoo maa je Olorun yin: Eyin yoo si maa je eniyan mi. 	remove_accents_and_underdots	bible
Ìwọ ha lè fi ọ̀kọ̀-irin gun awọ rẹ̀	Iwo ha le fi oko-irin gun awo re	remove_accents_and_underdots	bible
Ìwọ yóò sì pa àgbò náà	Iwo yoo si pa agbo naa	remove_accents_and_underdots	bible
Gba abọ́ ẹni tí ó ṣe onídùúró fún àlejò;mú un lọ́wọ́ bí ìbúra bí ó bá ṣe é fún obìnrin onírìnkurìn.	Gba abo eni ti o se oniduuro fun alejo;mu un lowo bi ibura bi o ba se e fun obinrin onirinkurin.	remove_accents_and_underdots	bible
Jonatani dáhùn pé	Jonatani dahun pe	remove_accents_and_underdots	bible
“Babiloni gbọdọ̀ ṣubú nítorí ìtàjẹ̀ sílẹ̀ ni Israẹli	Babiloni gbọdọ nitori ṣubu itajẹ silẹ ni Israẹli	remove_only_accents_and_swap_word	bible
Ọ̀pọ̀lọpọ̀ ènìyàn	Opolopo eniyan	remove_accents_and_underdots	bible
Nítorí náà Jesu kò rìn ní gbangba láàrín àwọn Júù mọ́; ṣùgbọ́n ó ti ibẹ̀ lọ sí ìgbèríko kan tí ó súnmọ́ aginjù	Nitori naa Jesu ko rin ni gbangba laarin awon Juu mo; sugbon o ti ibe lo si igberiko kan ti o sunmo aginju	remove_accents_and_underdots	bible
Òun gba òtòṣì nínú ìpọ́njú wọn	Oun gba otoṣi ninu ipọnju wọn	remove_only_accents	bible
Ahasiah ọba Juda.	Ahasiah oba Juda.	remove_accents_and_underdots	bible
Ní òní ni  jẹ́wọ́ rẹ pé ìwọ ni ènìyàn òun	Ni oni ni  jewo re pe iwo ni eniyan oun	remove_accents_and_underdots	bible
Ìwọ dá a ní onírẹ̀lẹ̀ díẹ̀ ju àwọn angẹli lọ;ìwọ fi ògo àti ọlá de e ni adé	Iwọ da a ni onirẹlẹ diẹ ju awọn angẹli lọ;iwọ fi ogo ati ọla de e ni ade	remove_only_accents	bible
Jeremiah sì sọ fún Seraiah pé	Jeremiah si so fun Seraiah pe	remove_accents_and_underdots	bible
Nígbà tí o bá fun ìpè ìdágìrì kejì	ti o ba ipe idagiri keji	remove_only_accents_and_any_random_word	bible
Àwọn ọgọ́rin ọkùnrin wá láti Ṣekemu	Awon ogorin okunrin wa lati Sekemu	remove_accents_and_underdots	bible
Jesu wá	Jesu wa	remove_accents_and_underdots	bible
Ǹjẹ́ ohun kan wà tí ẹnìkan le è sọ wí pé	Nje ohun kan wa ti enikan le e so wi pe	remove_accents_and_underdots	bible
Balógun àwọn ẹ̀ṣọ́ mu Seraiah olórí àwọn àlùfáà àti Sefaniah àlùfáà kejì àti àwọn olùṣọ́ ìloro mẹ́ta. 	Balogun awon eso mu Seraiah olori awon alufaa ati Sefaniah alufaa keji ati awon oluso iloro meta. 	remove_accents_and_underdots	bible
“Èmi ni  Ọlọ́run rẹ;ẹni tí ó mu ọ jáde wá láti ilẹ̀ Ejibiti;èmi yóò tún mú yín gbé nínú àgọ́bí i ọjọ́ àjọ̀dún tí a yàn wọ̀n-ọn-nì	Emi ni Ọlọrun rẹ;ẹni o mu ọ wa lati ilẹ Ejibiti;emi yoo tun mu yin gbe ninu agọbi i ọjọ ajọdun ti a yan wọn-ọn-ni	remove_only_accents_and_any_random_word	bible
Ọrọ̀ yín díbàjẹ́	Oro yin dibaje	remove_accents_and_underdots	bible
Ẹni tí ó sọ ayé di aginjù	Ẹni ti o sọ aye di aginju	remove_only_accents	bible
Bí ó ti ń gbàdúrà ní ibi kan	Bi o ti n gbadura ni ibi kan	remove_only_accents	bible
Àwọn onírúurú òfin.	Awon oniruuru ofin.	remove_accents_and_underdots	bible
